
OSPF Process 1 with Router ID 10.1.254.1
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Sum-Net   10.1.200.16     10.1.254.2       425     28 80000003            2
 Sum-Net   10.1.200.24     10.1.254.1       470     28 80000003            2
 Sum-Net   10.1.200.24     10.1.254.2       444     28 80000003            2
 Sum-Net   10.1.254.6      10.1.254.1       421     28 80000003            3
 Sum-Net   10.1.254.6      10.1.254.2       360     28 80000003            3
 Sum-Asbr  10.1.254.6      10.1.254.1       412     28 80000003            2
 Sum-Asbr  10.1.254.6      10.1.254.2       505     28 80000003            2

Area: 0.0.0.2
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1       717     72 80000006            1
 Router    10.1.254.2      10.1.254.2      1134     48 8000000f            1
 Network   10.1.110.252    10.1.254.2       666     32 80000002            0
 Network   10.1.120.252    10.1.254.2       705     32 80000002            0
 Sum-Net   10.1.10.0       10.1.254.1       796     28 80000002            1
 Sum-Net   10.1.10.0       10.1.254.2       770     28 80000002            1
 Sum-Net   10.1.10.254     10.1.254.1       779     28 80000002            1
 Sum-Net   10.1.10.254     10.1.254.2         7     28 800000e1            2
 Sum-Net   10.1.20.0       10.1.254.1       783     28 80000002            1
 Sum-Net   10.1.20.0       10.1.254.2       733     28 80000002            1
 Sum-Net   10.1.20.254     10.1.254.1       752     28 80000002            1
 Sum-Net   10.1.20.254     10.1.254.2         4     28 80000108            2
 Sum-Net   10.1.30.0       10.1.254.1       716     28 80000002            1
 Sum-Net   10.1.30.0       10.1.254.2       704     28 80000002            1
 Sum-Net   10.1.30.254     10.1.254.1         2     28 80000103            1
 Sum-Net   10.1.30.254     10.1.254.2       731     28 80000002            1
 Sum-Net   10.1.40.0       10.1.254.1       805     28 80000002            1
 Sum-Net   10.1.40.0       10.1.254.2       719     28 80000002            1
 Sum-Net   10.1.40.254     10.1.254.1         4     28 800000e7            2
 Sum-Net   10.1.40.254     10.1.254.2       651     28 80000002            1
 Sum-Net   10.1.50.0       10.1.254.1       529     28 80000003            3
 Sum-Net   10.1.50.0       10.1.254.2       478     28 80000003            3
 Sum-Net   10.1.60.0       10.1.254.1       359     28 80000003            3
 Sum-Net   10.1.60.0       10.1.254.2       457     28 80000003            3
 Sum-Net   10.1.200.0      10.1.254.1       785     28 80000002            1
 Sum-Net   10.1.200.0      10.1.254.2       515     28 80000003            2
 Sum-Net   10.1.200.4      10.1.254.1        30     28 80000008            1
 Sum-Net   10.1.200.4      10.1.254.2       122     28 80000003            3
 Sum-Net   10.1.200.8      10.1.254.1       459     28 80000003            2
 Sum-Net   10.1.200.8      10.1.254.2       788     28 80000002            1
 Sum-Net   10.1.200.12     10.1.254.1       244     28 80000001            3
 Sum-Net   10.1.200.12     10.1.254.2       122     28 80000005            1
 Sum-Net   10.1.200.16     10.1.254.1       456     28 80000003            2
 Sum-Net   10.1.200.16     10.1.254.2       522     28 80000003            2
 Sum-Net   10.1.200.24     10.1.254.1       444     28 80000003            2
 Sum-Net   10.1.200.24     10.1.254.2       426     28 80000003            2
 Sum-Net   10.1.254.6      10.1.254.1       516     28 80000003            3
 Sum-Net   10.1.254.6      10.1.254.2       529     28 80000003            3
 Sum-Asbr  10.1.254.6      10.1.254.1       512     28 80000003            2
 Sum-Asbr  10.1.254.6      10.1.254.2       507     28 80000003            2

AS External Database
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 External  0.0.0.0         10.1.254.6       368     36 80000002            1
 External  10.2.10.0       10.1.254.6       368     36 80000002            1
 External  10.2.20.0       10.1.254.6       368     36 80000002            1
 External  10.2.30.0       10.1.254.6       367     36 80000002            1
 External  10.3.10.0       10.1.254.6       368     36 80000002            1
 External  10.3.20.0       10.1.254.6       368     36 80000002            1
 External  10.3.30.0       10.1.254.6       368     36 80000002            1
