CPU utilization statistics at 2026-06-16 11:46:30 357 ms
System CPU Using Percentage :  11%
CPU utilization for five seconds: 11%, one minute: 11%, five minutes: 10%.
Max CPU Usage :                16%
Max CPU Usage Stat. Time : 2026-06-15 12:16:45 234 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           11%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
DHCP              0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
OSPF              0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
VRRP              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime
cpu42        6%       6%       6%       6%  99% 2026-06-15 13:33:16
cpu43        6%       5%       5%       6%  99% 2026-06-15 12:20:36
cpu44        6%       6%       6%       6%  99% 2026-06-15 12:22:57
cpu45        6%       5%       6%       6%  99% 2026-06-15 14:53:36
cpu46        6%       6%       6%       6%  99% 2026-06-15 13:37:06
cpu47        6%       5%       6%       6%  99% 2026-06-15 12:52:26
cpu48        5%       5%       6%       6%  99% 2026-06-15 12:24:07
cpu49        6%       6%       6%       6%  99% 2026-06-15 12:29:27
cpu50        6%       6%       5%       6%  99% 2026-06-15 14:06:36
cpu51        5%       5%       5%       6%  99% 2026-06-15 13:00:56
cpu52        5%       5%       5%       5%  99% 2026-06-15 13:17:56
cpu53        5%       5%       5%       5%  99% 2026-06-15 13:25:36
cpu54        5%       5%       5%       6%  99% 2026-06-15 14:12:16
cpu55        6%       5%       5%       5%  15% 2026-06-15 17:59:26
cpu56        6%       6%       6%       6%  99% 2026-06-15 13:21:56
cpu57        6%       5%       5%       6%  99% 2026-06-15 13:03:06
cpu58        6%       5%       5%       6%  99% 2026-06-15 12:46:17
cpu59        6%       6%       5%       6%  99% 2026-06-15 14:14:57
cpu60        6%       6%       6%       7%  99% 2026-06-15 13:19:36
cpu61        0%       0%       0%       3%  99% 2026-06-15 12:21:07
cpu62        6%       6%       5%      31%  99% 2026-06-15 12:42:36
cpu63        6%       6%       5%       4%  99% 2026-06-15 12:45:36
cpu64        6%       7%       4%       4%  99% 2026-06-15 12:38:57
cpu65        0%       0%       2%      41%  99% 2026-06-15 13:49:26
cpu66        6%       6%       5%      54%  99% 2026-06-15 13:51:56
cpu67        4%       5%       5%      20%  99% 2026-06-15 12:21:57
cpu68       99%      99%      99%      99%  99% 2026-06-15 13:24:16
cpu69        6%       6%       6%       5%  99% 2026-06-15 15:39:06
cpu70        5%       5%       5%       7%  99% 2026-06-15 13:04:16
cpu71        6%       5%       7%      35%  99% 2026-06-15 13:41:26
cpu72        6%       6%       5%      12%  99% 2026-06-15 12:24:17
cpu73       99%      99%      99%      50%  99% 2026-06-15 13:57:16
cpu74        6%       6%       5%       4%  99% 2026-06-15 12:50:17
cpu75        6%       6%       6%       4%  99% 2026-06-15 12:22:57
cpu76        5%       5%       4%       4%  99% 2026-06-15 12:42:26
cpu77        5%       5%       5%       4%  99% 2026-06-15 12:55:17
cpu78        5%       5%       5%       4%  99% 2026-06-15 12:23:07
cpu79        7%       7%       6%       5%  99% 2026-06-15 12:57:36
----------------------------------------------------------------
