CPU utilization statistics at 2026-06-17 03:08:26 307 ms
System CPU Using Percentage :   5%
CPU utilization for five seconds: 5%, one minute: 5%, five minutes: 5%.
Max CPU Usage :                10%
Max CPU Usage Stat. Time : 2026-06-16 03:35:39 655 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM            5%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime
cpu22        2%       2%       3%       6%  99% 2026-06-16 07:43:09
cpu23        3%       3%       3%      10%  99% 2026-06-16 03:45:59
cpu24        2%       2%       3%       2%  99% 2026-06-16 05:34:00
cpu25        2%       2%       2%       2%  14% 2026-06-16 05:34:20
cpu26        3%       3%       2%       2%  99% 2026-06-16 05:35:10
cpu27        2%       2%       2%       2%  99% 2026-06-16 07:14:20
cpu28        3%       3%       2%       2%  99% 2026-06-16 07:00:50
cpu29        2%       2%       2%       2%  99% 2026-06-16 06:04:40
cpu30        2%       2%       2%       2%  99% 2026-06-16 07:34:39
cpu31        2%       2%       2%       2%  99% 2026-06-16 05:46:00
cpu32        2%       2%       2%       2%  99% 2026-06-16 04:00:49
cpu33        2%       2%       2%       6%  99% 2026-06-16 04:47:29
cpu34        2%       2%       2%       2%  99% 2026-06-16 08:30:49
cpu35        2%       2%       2%       9%  99% 2026-06-16 05:29:00
cpu36        2%       2%       0%       2%  99% 2026-06-16 08:32:09
cpu37        2%       2%       2%       6%  99% 2026-06-16 07:15:20
cpu38        1%       1%       1%       2%  99% 2026-06-16 08:03:09
cpu39        3%       3%       3%       3%  99% 2026-06-16 04:59:19
cpu40        2%       2%       1%       1%   3% 2026-06-16 03:34:50
cpu41        5%       5%       4%       4%  99% 2026-06-16 08:19:29
cpu42        5%       4%       3%       3%  49% 2026-06-16 08:16:29
cpu43        5%       5%       4%       3%  99% 2026-06-16 15:02:29
cpu44        5%       5%       3%       3%  14% 2026-06-16 16:33:30
cpu45        5%       4%       3%       3%  19% 2026-06-16 14:44:29
cpu46        4%       4%       3%       3%   9% 2026-06-16 03:35:29
cpu47        5%       5%       4%       3%   9% 2026-06-16 04:00:09
cpu48        4%       4%       3%       3%   9% 2026-06-16 16:38:50
cpu49        5%       4%       3%       3%   9% 2026-06-16 03:35:59
cpu50        4%       4%       3%       3%  15% 2026-06-16 16:37:00
cpu51        4%       4%       3%       3%  10% 2026-06-16 03:35:59
cpu52        4%       4%       3%       3%  92% 2026-06-16 08:15:59
cpu53        6%       6%       3%       3%  99% 2026-06-16 14:45:59
cpu54        4%       4%       3%       3%  80% 2026-06-16 14:53:59
cpu55        4%       4%       3%       3%  99% 2026-06-16 15:04:00
cpu56        4%       4%       3%       3%   6% 2026-06-16 03:34:40
cpu57        5%       5%       3%       3%  13% 2026-06-17 00:34:59
cpu58        4%       4%       3%       3%  99% 2026-06-16 08:21:39
cpu59        4%       4%       3%       3%  33% 2026-06-16 08:22:29
cpu60        3%       3%       2%      11%  99% 2026-06-16 06:13:40
cpu61        2%       2%       2%       2%  99% 2026-06-16 06:30:30
cpu62        2%       2%       2%       2%  99% 2026-06-16 05:56:00
cpu63        2%       2%       2%       2%  99% 2026-06-16 04:51:49
cpu64        3%       3%       2%       2%  99% 2026-06-16 09:39:20
cpu65        2%       2%       2%       2%  99% 2026-06-16 06:21:30
cpu66        2%       2%       2%       2%  99% 2026-06-16 05:07:19
cpu67        2%       2%       2%       2%  99% 2026-06-16 10:29:00
cpu68        2%       2%       2%       4%  99% 2026-06-16 05:11:19
cpu69        2%       2%       2%       2%  99% 2026-06-16 05:02:59
cpu70        2%       2%       2%       2%  99% 2026-06-16 06:33:40
cpu71        2%       2%       2%       2%  99% 2026-06-16 04:40:49
cpu72        2%       2%       2%       2%  99% 2026-06-16 05:49:50
cpu73        2%       2%       2%       2%  99% 2026-06-16 08:46:09
cpu74        2%       3%       2%       2%  99% 2026-06-16 06:45:30
cpu75        2%       2%       2%       2%  99% 2026-06-16 05:16:20
cpu76       13%      23%      67%      51%  99% 2026-06-16 06:39:00
cpu77        6%       6%       4%       2%  99% 2026-06-16 08:06:49
cpu78       54%      54%      28%       7%  99% 2026-06-16 04:15:59
cpu79        3%       3%       2%       2%  99% 2026-06-16 08:07:59
----------------------------------------------------------------
