
OSPF Process 1 with Router ID 10.1.254.1
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Sum-Net   10.1.110.254    10.1.254.1      1481     28 80000027            1
 Sum-Net   10.1.110.254    10.1.254.2        63     28 80000028            2
 Sum-Net   10.1.120.0      10.1.254.1      1514     28 80000027            1
 Sum-Net   10.1.120.0      10.1.254.2      1712     28 80000027            1
 Sum-Net   10.1.120.254    10.1.254.1        46     28 80000028            1
 Sum-Net   10.1.120.254    10.1.254.2      1633     28 80000027            2
 Sum-Net   10.1.200.24     10.1.254.3        99     28 8000002a            1
 Sum-Net   10.1.200.24     10.1.254.4       100     28 80000029        65501
 Sum-Net   10.1.200.28     10.1.254.3        99     28 80000029            2
 Sum-Net   10.1.200.28     10.1.254.4       100     28 80000029        65500

Area: 0.0.0.1
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1      1411     96 8000002d            1
 Router    10.1.254.2      10.1.254.2      1447     96 80000030            1
 Network   10.1.10.252     10.1.254.2      1631     32 80000027            0
 Network   10.1.20.252     10.1.254.2      1547     32 80000027            0
 Network   10.1.30.252     10.1.254.2      1439     32 80000027            0
 Network   10.1.40.252     10.1.254.2      1076     32 80000027            0
 Sum-Net   10.1.50.0       10.1.254.1      1342     28 80000028            3
 Sum-Net   10.1.50.0       10.1.254.2      1660     28 80000028            3
 Sum-Net   10.1.60.0       10.1.254.1      1591     28 80000028            3
 Sum-Net   10.1.60.0       10.1.254.2      1353     28 80000028            3
 Sum-Net   10.1.110.0      10.1.254.1      1655     28 80000027            1
 Sum-Net   10.1.110.0      10.1.254.2        53     28 80000028            1
 Sum-Net   10.1.110.254    10.1.254.1      1557     28 80000027            1
 Sum-Net   10.1.110.254    10.1.254.2      1450     28 80000027            2
 Sum-Net   10.1.120.0      10.1.254.1      1565     28 80000027            1
 Sum-Net   10.1.120.0      10.1.254.2      1379     28 80000027            1
 Sum-Net   10.1.120.254    10.1.254.1      1603     28 80000027            1
 Sum-Net   10.1.120.254    10.1.254.2       432     28 80000028            2
 Sum-Net   10.1.200.0      10.1.254.1        54     28 80000028            1
 Sum-Net   10.1.200.0      10.1.254.2      1596     28 8000002b            2
 Sum-Net   10.1.200.4      10.1.254.1      1783     28 80000027            1
 Sum-Net   10.1.200.4      10.1.254.2      1412     28 8000002b            3
 Sum-Net   10.1.200.8      10.1.254.1       890     28 8000002b            2
 Sum-Net   10.1.200.8      10.1.254.2      1716     28 80000027            1
 Sum-Net   10.1.200.12     10.1.254.1      1692     28 8000002b            3
 Sum-Net   10.1.200.12     10.1.254.2        47     28 80000028            1
 Sum-Net   10.1.200.16     10.1.254.1      1105     28 80000029            2
 Sum-Net   10.1.200.16     10.1.254.2      1506     28 80000029            2
 Sum-Net   10.1.200.20     10.1.254.1       993     28 80000029            3
 Sum-Net   10.1.200.20     10.1.254.2      1220     28 80000029            3
 Sum-Net   10.1.200.24     10.1.254.1      1331     28 8000002b            2
 Sum-Net   10.1.200.24     10.1.254.2      1329     28 8000002b            2
 Sum-Net   10.1.200.28     10.1.254.1      1505     28 8000002a            3
 Sum-Net   10.1.200.28     10.1.254.2      1127     28 8000002a            3
 Sum-Net   10.1.254.6      10.1.254.1      1331     28 80000028            3
 Sum-Net   10.1.254.6      10.1.254.2      1348     28 80000028            3
 Sum-Asbr  10.1.254.6      10.1.254.1       295     28 80000029            2
 Sum-Asbr  10.1.254.6      10.1.254.2      1404     28 80000028            2

Area: 0.0.0.2
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1       290     72 8000002c            1
 Router    10.1.254.2      10.1.254.2      1600     48 8000002d            1
 Network   10.1.110.252    10.1.254.2         5     32 80000028            0
 Network   10.1.120.252    10.1.254.2      1076     32 80000027            0
 Sum-Net   10.1.10.0       10.1.254.1      1428     28 80000027            1
 Sum-Net   10.1.10.0       10.1.254.2      1649     28 80000027            1
 Sum-Net   10.1.10.254     10.1.254.1       170     28 80000028            1
 Sum-Net   10.1.10.254     10.1.254.2        54     28 80000028            2
 Sum-Net   10.1.20.0       10.1.254.1      1550     28 80000027            1
 Sum-Net   10.1.20.0       10.1.254.2       257     28 80000028            1
 Sum-Net   10.1.20.254     10.1.254.1      1762     28 80000027            1
 Sum-Net   10.1.20.254     10.1.254.2       357     28 80000028            2
 Sum-Net   10.1.30.0       10.1.254.1      1361     28 80000027            1
 Sum-Net   10.1.30.0       10.1.254.2      1094     28 80000027            1
 Sum-Net   10.1.30.254     10.1.254.1      1615     28 80000027            2
 Sum-Net   10.1.30.254     10.1.254.2      1674     28 80000027            1
 Sum-Net   10.1.40.0       10.1.254.1       185     28 80000028            1
 Sum-Net   10.1.40.0       10.1.254.2      1519     28 80000027            1
 Sum-Net   10.1.40.254     10.1.254.1      1333     28 80000027            2
 Sum-Net   10.1.40.254     10.1.254.2      1744     28 80000027            1
 Sum-Net   10.1.50.0       10.1.254.1      1568     28 80000028            3
 Sum-Net   10.1.50.0       10.1.254.2      1166     28 80000028            3
 Sum-Net   10.1.60.0       10.1.254.1       115     28 80000029            3
 Sum-Net   10.1.60.0       10.1.254.2        70     28 80000029            3
 Sum-Net   10.1.200.0      10.1.254.1      1645     28 80000027            1
 Sum-Net   10.1.200.0      10.1.254.2      1558     28 8000002b            2
 Sum-Net   10.1.200.4      10.1.254.1      1624     28 80000027            1
 Sum-Net   10.1.200.4      10.1.254.2      1493     28 8000002b            3
 Sum-Net   10.1.200.8      10.1.254.1      1174     28 8000002b            2
 Sum-Net   10.1.200.8      10.1.254.2      1697     28 80000027            1
 Sum-Net   10.1.200.12     10.1.254.1      1009     28 8000002b            3
 Sum-Net   10.1.200.12     10.1.254.2      1314     28 80000027            1
 Sum-Net   10.1.200.16     10.1.254.1      1609     28 80000029            2
 Sum-Net   10.1.200.16     10.1.254.2      1266     28 80000029            2
 Sum-Net   10.1.200.20     10.1.254.1      1324     28 80000029            3
 Sum-Net   10.1.200.20     10.1.254.2      1022     28 80000029            3
 Sum-Net   10.1.200.24     10.1.254.1      1311     28 8000002b            2
 Sum-Net   10.1.200.24     10.1.254.2        66     28 8000002c            2
 Sum-Net   10.1.200.28     10.1.254.1      1007     28 8000002a            3
 Sum-Net   10.1.200.28     10.1.254.2      1205     28 8000002a            3
 Sum-Net   10.1.254.6      10.1.254.1       170     28 80000029            3
 Sum-Net   10.1.254.6      10.1.254.2      1323     28 80000028            3
 Sum-Asbr  10.1.254.6      10.1.254.1      1126     28 80000028            2
 Sum-Asbr  10.1.254.6      10.1.254.2      1643     28 80000028            2

AS External Database
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 External  0.0.0.0         10.1.254.6       268     36 80000023            1
 External  10.2.10.0       10.1.254.6       268     36 80000023            1
 External  10.2.20.0       10.1.254.6       268     36 80000023            1
 External  10.2.30.0       10.1.254.6       268     36 80000023            1
 External  10.3.10.0       10.1.254.6       268     36 80000023            1
 External  10.3.20.0       10.1.254.6       268     36 80000023            1
 External  10.3.30.0       10.1.254.6       268     36 80000023            1
