
OSPF Process 1 with Router ID 10.1.254.2
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1       229     96 8000000d            1
 Router    10.1.254.2      10.1.254.2      1099     96 8000000d            1
 Network   10.1.10.252     10.1.254.2      1176     32 80000006            0
 Network   10.1.20.252     10.1.254.2      1185     32 80000006            0
 Network   10.1.30.252     10.1.254.2      1229     32 80000006            0
 Network   10.1.40.252     10.1.254.2      1184     32 80000006            0
 Sum-Net   10.1.50.0       10.1.254.1       900     28 80000007            3
 Sum-Net   10.1.50.0       10.1.254.2      1052     28 80000007            3
 Sum-Net   10.1.60.0       10.1.254.1        73     28 80000007            3
 Sum-Net   10.1.60.0       10.1.254.2       906     28 80000007            3
 Sum-Net   10.1.110.0      10.1.254.1      1310     28 80000006            1
 Sum-Net   10.1.110.0      10.1.254.2      1363     28 80000006            1
 Sum-Net   10.1.110.254    10.1.254.1      1342     28 80000006            1
 Sum-Net   10.1.110.254    10.1.254.2      1202     28 80000006            2
 Sum-Net   10.1.120.0      10.1.254.1       259     28 80000006            1
 Sum-Net   10.1.120.0      10.1.254.2      1342     28 80000006            1
 Sum-Net   10.1.120.254    10.1.254.1      1218     28 80000006            1
 Sum-Net   10.1.120.254    10.1.254.2      1323     28 80000006            2
 Sum-Net   10.1.200.0      10.1.254.1      1151     28 80000006            1
 Sum-Net   10.1.200.0      10.1.254.2       938     28 80000007            2
 Sum-Net   10.1.200.4      10.1.254.1      1271     28 80000006            1
 Sum-Net   10.1.200.4      10.1.254.2      1014     28 80000007            3
 Sum-Net   10.1.200.8      10.1.254.1       870     28 80000007            2
 Sum-Net   10.1.200.8      10.1.254.2      1123     28 80000006            1
 Sum-Net   10.1.200.12     10.1.254.1       832     28 80000007            3
 Sum-Net   10.1.200.12     10.1.254.2      1158     28 80000006            1
 Sum-Net   10.1.200.16     10.1.254.1      1062     28 80000007            2
 Sum-Net   10.1.200.16     10.1.254.2       844     28 80000007            2
 Sum-Net   10.1.200.24     10.1.254.1       841     28 80000007            2
 Sum-Net   10.1.200.24     10.1.254.2       935     28 80000007            2
 Sum-Net   10.1.254.6      10.1.254.1      1100     28 80000007            3
 Sum-Net   10.1.254.6      10.1.254.2      1098     28 80000007            3
 Sum-Asbr  10.1.254.6      10.1.254.1       832     28 80000007            2
 Sum-Asbr  10.1.254.6      10.1.254.2      1069     28 80000007            2

Area: 0.0.0.2
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1      1131     72 8000000a            1
 Router    10.1.254.2      10.1.254.2       280     48 8000000b            1
 Network   10.1.110.252    10.1.254.2       277     32 80000007            0
 Network   10.1.120.252    10.1.254.2      1112     32 80000006            0
 Sum-Net   10.1.10.0       10.1.254.1       267     28 80000007            1
 Sum-Net   10.1.10.0       10.1.254.2      1327     28 80000006            1
 Sum-Net   10.1.10.254     10.1.254.1      1116     28 80000007            1
 Sum-Net   10.1.10.254     10.1.254.2      1198     28 80000006            2
 Sum-Net   10.1.20.0       10.1.254.1       267     28 80000007            1
 Sum-Net   10.1.20.0       10.1.254.2      1211     28 80000007            1
 Sum-Net   10.1.20.254     10.1.254.1       250     28 80000007            1
 Sum-Net   10.1.20.254     10.1.254.2       299     28 80000007            2
 Sum-Net   10.1.30.0       10.1.254.1       414     28 80000007            1
 Sum-Net   10.1.30.0       10.1.254.2       322     28 80000007            1
 Sum-Net   10.1.30.254     10.1.254.1      1008     28 80000007            2
 Sum-Net   10.1.30.254     10.1.254.2       433     28 80000007            1
 Sum-Net   10.1.40.0       10.1.254.1      1141     28 80000006            1
 Sum-Net   10.1.40.0       10.1.254.2       230     28 80000007            1
 Sum-Net   10.1.40.254     10.1.254.1       235     28 80000007            2
 Sum-Net   10.1.40.254     10.1.254.2      1192     28 80000007            1
 Sum-Net   10.1.50.0       10.1.254.1       103     28 80000008            3
 Sum-Net   10.1.50.0       10.1.254.2      1764     28 80000007            3
 Sum-Net   10.1.60.0       10.1.254.1       100     28 80000008            3
 Sum-Net   10.1.60.0       10.1.254.2      1079     28 80000007            3
 Sum-Net   10.1.200.0      10.1.254.1       371     28 80000007            1
 Sum-Net   10.1.200.0      10.1.254.2       818     28 80000007            2
 Sum-Net   10.1.200.4      10.1.254.1      1232     28 80000006            1
 Sum-Net   10.1.200.4      10.1.254.2       979     28 80000007            3
 Sum-Net   10.1.200.8      10.1.254.1       877     28 80000007            2
 Sum-Net   10.1.200.8      10.1.254.2      1115     28 80000007            1
 Sum-Net   10.1.200.12     10.1.254.1        89     28 80000008            3
 Sum-Net   10.1.200.12     10.1.254.2       198     28 80000007            1
 Sum-Net   10.1.200.16     10.1.254.1       842     28 80000007            2
 Sum-Net   10.1.200.16     10.1.254.2       839     28 80000007            2
 Sum-Net   10.1.200.24     10.1.254.1      1735     28 80000007            2
 Sum-Net   10.1.200.24     10.1.254.2       110     28 80000008            2
 Sum-Net   10.1.254.6      10.1.254.1        73     28 80000008            3
 Sum-Net   10.1.254.6      10.1.254.2       869     28 80000008            3
 Sum-Asbr  10.1.254.6      10.1.254.1        76     28 80000008            2
 Sum-Asbr  10.1.254.6      10.1.254.2       980     28 80000007            2

AS External Database
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 External  0.0.0.0         10.1.254.6      1904     36 80000006            1
 External  10.2.10.0       10.1.254.6      1904     36 80000006            1
 External  10.2.20.0       10.1.254.6      1904     36 80000006            1
 External  10.2.30.0       10.1.254.6      1904     36 80000006            1
 External  10.3.10.0       10.1.254.6      1904     36 80000006            1
 External  10.3.20.0       10.1.254.6      1904     36 80000006            1
 External  10.3.30.0       10.1.254.6      1904     36 80000006            1
