CPU utilization statistics at 2026-06-04 02:10:12 853 ms
System CPU Using Percentage :   6%
CPU utilization for five seconds: 6%, one minute: 6%, five minutes: 6%.
Max CPU Usage :                23%
Max CPU Usage Stat. Time : 2026-06-03 01:17:35 983 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM            6%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
L2VPN             0%
LDP               0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
OSPF              0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime         
cpu16        2%       2%       3%       3%  99% 2026-06-03 06:17:06
cpu17        2%       2%       3%       3%  96% 2026-06-03 08:29:36
cpu18        3%       2%       3%       3%  99% 2026-06-03 02:44:36
cpu19        3%       2%       3%       3%  99% 2026-06-03 04:38:06
cpu20        4%       3%       3%       4%  95% 2026-06-03 20:30:26
cpu21        4%       4%       3%      47%  99% 2026-06-03 02:09:46
cpu22        4%       4%       3%       4%  99% 2026-06-03 01:39:15
cpu23        1%       1%       2%       4%  99% 2026-06-03 01:30:05
cpu24        4%       4%       3%       4%  99% 2026-06-03 01:31:05
cpu25        4%       4%       3%      12%  99% 2026-06-03 01:32:05
cpu26        4%       4%       3%       8%  99% 2026-06-03 01:33:15
cpu27        4%       4%       3%       4%  99% 2026-06-03 02:16:26
cpu28        4%       4%       3%       5%  99% 2026-06-03 01:56:36
cpu29        4%       4%       3%       3%  99% 2026-06-03 01:36:45
cpu30        3%       3%       3%       3%  99% 2026-06-03 01:52:16
cpu31        4%       4%       3%       3%  99% 2026-06-03 01:58:06
cpu32        4%       4%       3%       5%  99% 2026-06-03 02:22:46
cpu33        4%       4%       3%       9%  99% 2026-06-03 01:45:35
cpu34        4%       4%      20%      16%  99% 2026-06-03 01:53:46
cpu35        4%       4%      19%       7%  99% 2026-06-03 02:43:06
cpu36        4%       3%       3%       3%  99% 2026-06-03 01:54:56
cpu37        4%       3%       6%       3%  99% 2026-06-03 01:33:35
cpu38        4%       4%       4%       3%  99% 2026-06-03 01:25:55
cpu39       20%      29%      35%       9%  99% 2026-06-03 01:41:35
cpu40        2%       2%       2%       2%  25% 2026-06-03 07:28:06
cpu41        3%       3%       3%       3%  99% 2026-06-03 20:12:26
cpu42        3%       3%       2%       2%  99% 2026-06-03 02:31:36
cpu43        3%       3%       2%       2%  99% 2026-06-03 04:32:56
cpu44        3%       3%       3%       1%  99% 2026-06-03 02:41:56
cpu45        3%       3%       2%       2%  99% 2026-06-03 19:45:36
cpu46        3%       3%       2%       2%  99% 2026-06-03 04:34:16
cpu47        3%       2%       2%       2%  99% 2026-06-03 06:32:06
cpu48        4%       3%       3%       3%  99% 2026-06-03 23:16:16
cpu49        3%       3%       3%       2%  99% 2026-06-03 20:34:26
cpu50        2%       2%       2%       2%  99% 2026-06-03 02:43:06
cpu51        1%       1%       1%       1%  99% 2026-06-03 19:44:36
cpu52        3%       3%       3%       2%  99% 2026-06-03 20:39:46
cpu53        3%       3%       2%       2%  87% 2026-06-03 20:49:56
cpu54        3%       2%       2%       2%  49% 2026-06-03 19:41:16
cpu55        3%       3%       2%       2%  99% 2026-06-03 20:50:46
cpu56        3%       2%       2%       2%  99% 2026-06-03 19:48:56
cpu57        3%       2%       2%       2%  99% 2026-06-03 19:29:26
cpu58        3%       3%       2%       2%  99% 2026-06-03 20:25:36
cpu59        3%       2%       2%       2%  99% 2026-06-03 19:38:46
cpu60        4%       4%       3%       3%  99% 2026-06-03 01:26:55
cpu61        4%       3%       3%       1%  99% 2026-06-03 04:12:46
cpu62        4%       4%       3%       3%  99% 2026-06-03 01:19:55
cpu63       83%      74%      30%       8%  99% 2026-06-03 01:52:46
cpu64        4%       4%       3%       3%  99% 2026-06-03 02:15:36
cpu65        4%       4%       3%       3%  99% 2026-06-03 01:29:05
cpu66        4%       4%       3%       3%  99% 2026-06-03 01:41:35
cpu67        4%       3%       3%       3%  99% 2026-06-03 04:04:46
cpu68        4%       4%       3%       3%  99% 2026-06-03 01:42:45
cpu69        4%       4%       4%       3%  99% 2026-06-03 03:16:56
cpu70        4%       3%       3%       3%  99% 2026-06-03 01:22:35
cpu71        4%       3%       3%       3%  99% 2026-06-03 01:23:35
cpu72        4%       3%       3%       3%  99% 2026-06-03 02:05:46
cpu73        4%       4%       3%       2%  99% 2026-06-03 03:54:46
cpu74        4%       3%       2%       2%  99% 2026-06-03 02:08:26
cpu75        4%       4%       3%       3%  99% 2026-06-03 01:29:55
cpu76        4%       4%       3%       3%  99% 2026-06-03 03:34:26
cpu77        3%       3%       3%       3%  99% 2026-06-03 01:28:15
cpu78        3%       3%       3%       3%  99% 2026-06-03 12:27:56
cpu79        3%       3%       2%       3%  99% 2026-06-03 01:38:15
----------------------------------------------------------------
