CPU utilization statistics at 2026-06-04 08:08:26 548 ms
System CPU Using Percentage :  14%
CPU utilization for five seconds: 16%, one minute: 15%, five minutes: 13%.
Max CPU Usage :                18%
Max CPU Usage Stat. Time : 2026-06-04 01:34:51 162 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           14%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime         
cpu27        5%       8%       7%      13%  99% 2026-06-04 01:44:47
cpu28        6%       8%       7%      11%  35% 2026-06-04 08:06:57
cpu29        5%       7%       7%       6%  99% 2026-06-04 02:25:47
cpu30        5%       7%       6%       6%  99% 2026-06-04 02:35:27
cpu31       99%      99%      99%      95%  99% 2026-06-04 01:37:37
cpu32        7%       8%      13%      22%  99% 2026-06-04 01:39:27
cpu33       99%      99%      90%      25%  99% 2026-06-04 01:45:07
cpu34        5%       8%       9%      18%  99% 2026-06-04 01:58:57
cpu35        7%       9%       7%      28%  99% 2026-06-04 01:44:17
cpu36        6%       8%       6%      43%  99% 2026-06-04 01:45:57
cpu37        5%       5%       3%       4%  99% 2026-06-04 01:35:27
cpu38        6%       9%       9%       6%  99% 2026-06-04 03:02:17
cpu39        4%       7%       6%       5%  99% 2026-06-04 03:35:37
cpu40        2%       4%       3%       2%  31% 2026-06-04 02:03:57
cpu41        9%      13%      19%      12%  99% 2026-06-04 05:54:57
cpu42        9%      10%      13%      10%  99% 2026-06-04 03:32:47
cpu43        8%       9%      25%      12%  99% 2026-06-04 01:58:17
cpu44       78%      96%      72%      20%  99% 2026-06-04 03:20:27
cpu45        9%      10%      10%       8%  99% 2026-06-04 03:21:27
cpu46        9%      10%      10%       7%  99% 2026-06-04 02:29:17
cpu47        9%      10%      10%       7%  99% 2026-06-04 02:44:37
cpu48       10%      11%       9%       8%  28% 2026-06-04 01:36:57
cpu49       10%      11%      10%       7%  99% 2026-06-04 01:37:47
cpu50        9%      10%       9%       7%  99% 2026-06-04 02:01:07
cpu51       12%      13%      10%       8%  99% 2026-06-04 05:59:47
cpu52        9%      10%      11%       8%  99% 2026-06-04 02:48:47
cpu53        9%      10%       9%       7%  99% 2026-06-04 02:31:57
cpu54        7%       9%       9%       8%  99% 2026-06-04 06:04:37
cpu55        9%      10%       9%       7%  99% 2026-06-04 02:15:37
cpu56        8%       9%       9%       7%  16% 2026-06-04 05:42:37
cpu57        9%       9%      10%       8%  99% 2026-06-04 02:16:57
cpu58        9%       9%       8%       7%  99% 2026-06-04 02:14:27
cpu59        9%      10%      10%       7%  99% 2026-06-04 01:43:17
cpu60        5%       8%       8%       6%  99% 2026-06-04 02:06:17
cpu61        8%      11%       8%       5%  99% 2026-06-04 01:56:27
cpu62        6%       8%       6%      43%  99% 2026-06-04 01:37:07
cpu63        6%       8%       8%      37%  99% 2026-06-04 02:29:57
cpu64        5%       7%       6%       5%  56% 2026-06-04 04:19:48
cpu65       34%      53%      85%      29%  99% 2026-06-04 01:50:07
cpu66       71%      54%      20%       8%  99% 2026-06-04 04:23:18
cpu67        6%       9%       9%      39%  99% 2026-06-04 03:00:27
cpu68        5%       7%       7%       5%  99% 2026-06-04 01:47:37
cpu69        5%       7%       7%       5%  99% 2026-06-04 01:41:17
cpu70        5%       7%       6%       5%  99% 2026-06-04 02:39:57
cpu71        1%       1%       0%       1%  99% 2026-06-04 01:59:47
cpu72        7%      10%       9%       4%  99% 2026-06-04 03:14:07
cpu73        0%       2%       2%       3%  99% 2026-06-04 03:15:57
cpu74        6%       8%      13%       8%  99% 2026-06-04 02:11:47
cpu75        6%       9%       8%       4%  99% 2026-06-04 01:42:27
cpu76        5%       8%       7%       3%  99% 2026-06-04 03:06:47
cpu77       25%      45%      72%      21%  99% 2026-06-04 03:50:47
cpu78        5%       7%       6%       4%  99% 2026-06-04 01:47:57
cpu79       35%      37%      21%       8%  99% 2026-06-04 01:50:17
----------------------------------------------------------------
