CPU utilization statistics at 2026-06-04 08:35:32 291 ms
System CPU Using Percentage :  11%
CPU utilization for five seconds: 11%, one minute: 12%, five minutes: 11%.
Max CPU Usage :                14%
Max CPU Usage Stat. Time : 2026-06-04 08:30:37 564 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           11%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
L2VPN             0%
LDP               0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
OSPF              0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime         
cpu33        7%       7%      26%      21%  99% 2026-06-04 03:03:07
cpu34        7%       7%       7%       7%  99% 2026-06-04 03:44:27
cpu35        8%       8%       5%       4%  99% 2026-06-04 06:31:57
cpu36        1%       1%       4%      12%  99% 2026-06-04 03:26:47
cpu37       23%      32%      44%      15%  99% 2026-06-04 06:08:17
cpu38       12%      12%      11%      15%  99% 2026-06-04 03:06:27
cpu39       10%      10%       7%       7%  99% 2026-06-04 06:20:17
cpu40        1%       1%       3%       3%  12% 2026-06-04 03:53:07
cpu41        4%       4%       6%      11%  96% 2026-06-04 04:15:47
cpu42        3%       3%       5%      13%  97% 2026-06-04 05:20:07
cpu43        3%       3%       5%       5%  97% 2026-06-04 03:19:57
cpu44        3%       3%       4%       4%  96% 2026-06-04 04:22:27
cpu45        3%       3%       5%       4%  12% 2026-06-04 06:09:37
cpu46        3%       3%       5%       5%  97% 2026-06-04 03:39:07
cpu47        3%       3%       7%       5%  97% 2026-06-04 02:25:37
cpu48        3%       3%       5%       4%  13% 2026-06-04 04:09:37
cpu49        4%       4%       4%       4%  95% 2026-06-04 06:09:47
cpu50        3%       3%       4%       5%  10% 2026-06-04 06:07:17
cpu51        4%       4%       5%       4%  63% 2026-06-04 06:07:57
cpu52        3%       3%       4%       4%  10% 2026-06-04 06:09:47
cpu53        3%       3%       5%       4%   9% 2026-06-04 03:53:07
cpu54        3%       3%       4%       5%  17% 2026-06-04 06:08:47
cpu55        1%       1%       0%       1%  10% 2026-06-04 03:53:37
cpu56        3%       3%       4%       4%  15% 2026-06-04 03:53:47
cpu57        4%       4%       4%       4%  24% 2026-06-04 07:38:07
cpu58        3%       4%       4%       4%  98% 2026-06-04 07:45:27
cpu59        3%       4%       5%       9%  97% 2026-06-04 07:39:07
cpu60       32%      22%      19%      10%  99% 2026-06-04 03:07:57
cpu61       21%      21%      15%      14%  99% 2026-06-04 03:11:07
cpu62       53%      43%      14%       8%  99% 2026-06-04 02:01:17
cpu63        3%       3%       6%       6%  99% 2026-06-04 02:10:27
cpu64        7%       7%       7%       8%  99% 2026-06-04 02:11:27
cpu65        7%       7%       7%      22%  99% 2026-06-04 02:12:27
cpu66        7%       7%       7%      11%  99% 2026-06-04 05:05:07
cpu67        7%       7%       6%      10%  99% 2026-06-04 02:26:47
cpu68        8%       8%       9%      20%  99% 2026-06-04 05:46:17
cpu69        7%       7%       7%       4%  99% 2026-06-04 07:10:47
cpu70        7%       7%       8%      33%  99% 2026-06-04 06:39:47
cpu71        7%       7%       9%      18%  99% 2026-06-04 03:57:37
cpu72        7%       7%       8%       7%  99% 2026-06-04 02:16:17
cpu73        7%       7%       6%       5%  99% 2026-06-04 06:41:57
cpu74        7%       8%       9%       7%  99% 2026-06-04 03:39:37
cpu75        7%       7%      39%      49%  99% 2026-06-04 02:19:17
cpu76       99%      99%      67%      20%  99% 2026-06-04 02:55:57
cpu77        6%       6%       6%       7%  99% 2026-06-04 02:32:37
cpu78        7%       7%       7%       6%  99% 2026-06-04 02:20:47
cpu79        7%       7%       8%      12%  65% 2026-06-04 02:03:17
----------------------------------------------------------------
