CPU utilization statistics at 2026-06-04 08:36:27 345 ms
System CPU Using Percentage :   9%
CPU utilization for five seconds: 9%, one minute: 10%, five minutes: 10%.
Max CPU Usage :                17%
Max CPU Usage Stat. Time : 2026-06-04 06:11:55 159 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM            9%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime         
cpu51        7%       7%       7%       7%  99% 2026-06-04 05:26:12
cpu52        7%       7%       7%       7%  99% 2026-06-04 02:30:23
cpu53        7%       7%       7%       7%  99% 2026-06-04 02:33:33
cpu54        6%       6%       6%       8%  57% 2026-06-04 06:09:52
cpu55        7%       7%       7%       7%  63% 2026-06-04 08:20:52
cpu56        7%       7%       7%      10%  99% 2026-06-04 02:34:43
cpu57        7%       7%       7%       7%  99% 2026-06-04 02:36:43
cpu58        7%       7%       7%      18%  70% 2026-06-04 08:33:52
cpu59        7%       7%       7%       7%  99% 2026-06-04 02:11:23
cpu60        3%       3%       3%       4%  99% 2026-06-04 02:44:03
cpu61        2%       2%       1%       3%  99% 2026-06-04 02:17:03
cpu62        3%       3%       3%       3%  99% 2026-06-04 02:20:23
cpu63        3%       3%       3%       4%  99% 2026-06-04 03:13:43
cpu64        3%       3%       3%      21%  99% 2026-06-04 03:15:23
cpu65       26%      17%       5%      56%  99% 2026-06-04 02:55:23
cpu66        3%       3%       3%       4%  99% 2026-06-04 02:56:33
cpu67        3%       2%       1%       2%  99% 2026-06-04 03:25:03
cpu68        3%       3%       3%       3%  99% 2026-06-04 03:43:03
cpu69        3%       3%       3%       9%  99% 2026-06-04 03:28:03
cpu70        1%       1%       2%       3%  99% 2026-06-04 02:58:23
cpu71        3%       3%       3%      23%  99% 2026-06-04 02:22:23
cpu72        3%       3%      10%       8%  99% 2026-06-04 03:43:03
cpu73        2%       2%       2%       3%  99% 2026-06-04 02:50:23
cpu74        5%       4%       3%       3%  99% 2026-06-04 02:23:33
cpu75        3%       3%       3%       7%  99% 2026-06-04 02:38:33
cpu76        3%       3%       3%       3%  99% 2026-06-04 03:18:03
cpu77        3%       3%       1%       2%  99% 2026-06-04 03:30:03
cpu78        3%       3%       9%       6%  99% 2026-06-04 03:31:23
cpu79        4%       3%       3%       4%  99% 2026-06-04 03:03:33
----------------------------------------------------------------
