CPU utilization statistics at 2026-06-04 08:34:55 946 ms
System CPU Using Percentage :  13%
CPU utilization for five seconds: 13%, one minute: 12%, five minutes: 12%.
Max CPU Usage :                14%
Max CPU Usage Stat. Time : 2026-06-04 08:30:37 644 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           13%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime         
cpu31        9%       9%       7%       7%  99% 2026-06-04 06:24:07
cpu32        8%       8%       7%      11%  99% 2026-06-04 04:24:07
cpu33       44%      45%      43%      20%  99% 2026-06-04 03:03:07
cpu34        8%       8%       7%       8%  99% 2026-06-04 03:44:27
cpu35        5%       4%       2%       5%  99% 2026-06-04 06:31:57
cpu36        6%       7%       9%      19%  99% 2026-06-04 03:26:47
cpu37       55%      48%      18%      12%  99% 2026-06-04 06:08:17
cpu38       11%       8%       7%      17%  99% 2026-06-04 03:06:27
cpu39        7%       7%       7%       7%  99% 2026-06-04 06:28:37
cpu40        4%       4%       5%       4%  12% 2026-06-04 03:53:07
cpu41        8%       8%       7%      13%  96% 2026-06-04 04:15:47
cpu42        6%       6%       6%      17%  97% 2026-06-04 05:20:07
cpu43        6%       6%       6%       6%  97% 2026-06-04 03:19:57
cpu44        5%       6%       6%       6%  97% 2026-06-04 06:02:06
cpu45        5%       6%       6%       4%  10% 2026-06-04 02:02:07
cpu46        6%       6%       7%       5%  97% 2026-06-04 03:39:07
cpu47        9%       9%       7%       5%  97% 2026-06-04 02:25:37
cpu48        6%       6%       6%       4%  13% 2026-06-04 04:09:37
cpu49        4%       4%       5%       4%  95% 2026-06-04 06:09:47
cpu50        5%       5%       5%       5%  10% 2026-06-04 06:07:17
cpu51        5%       5%       6%       4%  63% 2026-06-04 06:07:57
cpu52        5%       5%       5%       4%   9% 2026-06-04 03:53:17
cpu53        7%       7%       6%       4%   9% 2026-06-04 03:53:07
cpu54        5%       5%       6%       4%  16% 2026-06-04 06:08:37
cpu55        1%       1%       1%       1%  10% 2026-06-04 03:53:37
cpu56        5%       5%       5%       4%  15% 2026-06-04 03:53:47
cpu57        5%       5%       4%       4%  24% 2026-06-04 07:38:07
cpu58        5%       5%       4%       4%  98% 2026-06-04 07:45:27
cpu59        6%       6%       7%       9%  97% 2026-06-04 07:39:07
cpu60       15%      15%      11%       8%  99% 2026-06-04 03:07:57
cpu61        9%       9%       9%      13%  99% 2026-06-04 03:11:07
cpu62        4%       5%       6%       7%  99% 2026-06-04 02:01:16
cpu63        8%       8%       5%       6%  99% 2026-06-04 02:10:27
cpu64        8%       8%       8%       9%  99% 2026-06-04 02:11:27
cpu65        8%       8%       8%      33%  99% 2026-06-04 02:12:37
cpu66        7%       7%       6%      11%  99% 2026-06-04 05:05:07
cpu67        6%       6%       6%      11%  99% 2026-06-04 02:14:37
cpu68       10%      10%       9%      20%  99% 2026-06-04 05:46:17
cpu69        8%       7%       3%       4%  99% 2026-06-04 07:10:47
cpu70        8%       8%       9%      45%  99% 2026-06-04 06:39:47
cpu71       11%      11%       9%      17%  99% 2026-06-04 03:57:37
cpu72        9%       9%       8%       9%  99% 2026-06-04 02:16:27
cpu73        5%       5%       5%       5%  99% 2026-06-04 06:41:57
cpu74       10%      11%       9%       6%  99% 2026-06-04 03:39:37
cpu75       55%      64%      90%      47%  99% 2026-06-04 02:19:27
cpu76       52%      43%      16%       9%  99% 2026-06-04 02:55:57
cpu77        6%       6%       7%       7%  99% 2026-06-04 02:32:37
cpu78        8%       8%       7%       7%  99% 2026-06-04 02:20:47
cpu79        9%       9%       8%      13%  65% 2026-06-04 02:03:17
----------------------------------------------------------------
