CPU utilization statistics at 2026-06-16 06:22:55 533 ms
System CPU Using Percentage :   5%
CPU utilization for five seconds: 5%, one minute: 4%, five minutes: 3%.
Max CPU Usage :                18%
Max CPU Usage Stat. Time : 2026-06-11 11:28:05 385 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM            5%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime
cpu17        5%       5%       5%       5%  99% 2026-06-11 14:02:22
cpu18       11%       5%       3%       3%  99% 2026-06-11 15:50:22
cpu19        6%       7%       5%       4%  99% 2026-06-11 12:54:42
cpu20        2%       2%       1%       3%  99% 2026-06-11 08:58:42
cpu21        2%       2%       1%       1%  99% 2026-06-11 10:24:32
cpu22        2%       2%       1%      51%  99% 2026-06-11 08:09:02
cpu23        2%       2%       1%       1%  99% 2026-06-11 09:44:22
cpu24       11%      21%      66%      20%  99% 2026-06-11 09:50:22
cpu25       35%      35%      21%       5%  99% 2026-06-11 08:27:41
cpu26        2%       2%       1%       2%  99% 2026-06-11 08:52:42
cpu27       57%      47%      14%       4%  99% 2026-06-11 09:18:51
cpu28        2%       2%       1%       1%  28% 2026-06-13 23:42:11
cpu29        2%       2%       2%       1%  99% 2026-06-11 09:53:42
cpu30        2%       2%       1%       1%  99% 2026-06-11 08:20:22
cpu31        2%       2%       1%       1%  99% 2026-06-11 09:02:52
cpu32        2%       2%       2%       2%  99% 2026-06-11 09:25:32
cpu33        2%       2%       1%       1%  99% 2026-06-11 08:23:02
cpu34        3%       3%       1%       1%  99% 2026-06-11 10:26:22
cpu35        2%       2%       1%       3%  99% 2026-06-11 09:00:02
cpu36        2%       2%       1%       1%  99% 2026-06-11 08:43:52
cpu37        2%       2%       2%       1%  99% 2026-06-11 10:15:12
cpu38        2%       2%       1%       1%  99% 2026-06-11 08:40:02
cpu39        1%       1%       1%       1%  99% 2026-06-11 09:32:22
cpu40        4%       4%       2%       4%  41% 2026-06-13 22:46:01
cpu41        5%       5%       4%       3%  99% 2026-06-11 11:56:12
cpu42        7%       7%       9%       4%  99% 2026-06-11 13:32:32
cpu43        3%       3%       3%       3%  99% 2026-06-11 11:59:42
cpu44        4%       4%       3%       2%  99% 2026-06-11 12:12:11
cpu45        4%       4%       3%       2%  99% 2026-06-11 12:18:32
cpu46        3%       3%       3%       2%  99% 2026-06-11 14:47:32
cpu47        3%       4%       3%       2%  99% 2026-06-11 12:58:32
cpu48        4%       4%       3%       2%  99% 2026-06-11 13:05:22
cpu49        6%       4%       3%       2%  99% 2026-06-11 12:42:52
cpu50        4%       4%       5%       2%  99% 2026-06-11 11:30:52
cpu51        3%       3%       3%       2%  99% 2026-06-11 11:33:12
cpu52        3%       3%       2%       2%  99% 2026-06-11 12:45:42
cpu53        4%       4%       2%       2%  99% 2026-06-11 12:41:32
cpu54        3%       4%       3%       2%  99% 2026-06-11 11:29:22
cpu55        4%       4%       3%       2%  99% 2026-06-11 16:52:12
cpu56        6%       6%       5%       3%  99% 2026-06-11 13:25:42
cpu57        6%       7%       4%       3%  99% 2026-06-11 11:42:12
cpu58        4%       5%       4%       2%  99% 2026-06-11 11:59:32
cpu59       17%      16%       7%       3%  99% 2026-06-11 12:46:52
cpu60        2%       2%       1%       1%  99% 2026-06-11 08:43:42
cpu61        2%       1%       1%       1%  99% 2026-06-11 08:54:42
cpu62        2%       2%       1%       0%  99% 2026-06-11 09:30:02
cpu63        2%       2%       1%       1%  99% 2026-06-11 08:13:32
cpu64        1%       1%       0%       1%  74% 2026-06-14 13:49:42
cpu65        1%       1%       1%       1%  99% 2026-06-11 08:14:32
cpu66        2%       2%       1%       1%  99% 2026-06-11 07:47:42
cpu67        1%       1%       1%       1%  99% 2026-06-11 08:47:12
cpu68        1%       1%       1%       1%  99% 2026-06-11 08:50:52
cpu69        2%       2%       2%       1%  99% 2026-06-11 09:32:12
cpu70        2%       1%       1%       1%  99% 2026-06-11 08:55:52
cpu71        2%       1%       1%       1%  99% 2026-06-11 08:24:21
cpu72        2%       2%       1%       1%  99% 2026-06-11 09:27:22
cpu73        2%       2%       1%       1%  99% 2026-06-11 09:22:01
cpu74        2%       2%       1%       1%  99% 2026-06-11 10:38:12
cpu75        2%       2%       2%       1%  99% 2026-06-11 08:32:02
cpu76        2%       2%       1%       1%  99% 2026-06-11 09:52:22
cpu77        2%       2%       1%       1%  99% 2026-06-11 08:25:41
cpu78        2%       2%       1%       1%  99% 2026-06-11 08:54:02
cpu79        2%       2%       1%       1%  99% 2026-06-11 09:06:22
----------------------------------------------------------------
