CPU utilization statistics at 2026-06-16 03:06:28 600 ms
System CPU Using Percentage :  20%
CPU utilization for five seconds: 20%, one minute: 20%, five minutes: 19%.
Max CPU Usage :                26%
Max CPU Usage Stat. Time : 2026-06-16 01:32:26 822 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           20%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
OSPF              0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime
cpu58       11%      11%      30%      19%  99% 2026-06-11 07:33:34
cpu59       12%      12%      12%      12%  99% 2026-06-11 06:52:34
cpu60       19%      19%      20%      40%  99% 2026-06-11 06:55:14
cpu61       18%      18%      49%      44%  99% 2026-06-11 07:16:54
cpu62       11%      11%      16%      17%  99% 2026-06-11 07:05:24
cpu63       19%      19%      18%      18%  99% 2026-06-11 06:52:04
cpu64       13%      13%      19%      20%  99% 2026-06-11 06:53:34
cpu65       26%      26%      28%      18%  99% 2026-06-11 07:07:44
cpu66       91%      91%      45%      22%  99% 2026-06-11 07:15:34
cpu67       19%      19%      18%      23%  99% 2026-06-11 09:15:55
cpu68       47%      47%      25%      19%  99% 2026-06-11 09:01:24
cpu69       18%      18%      17%      16%  99% 2026-06-11 08:18:45
cpu70       20%      20%      18%      17%  99% 2026-06-11 08:25:04
cpu71       20%      20%      18%      14%  99% 2026-06-11 07:58:25
cpu72       21%      21%      18%      16%  99% 2026-06-11 09:13:35
cpu73       18%      18%      17%      17%  99% 2026-06-11 07:09:34
cpu74       18%      18%      17%      13%  99% 2026-06-11 07:10:54
cpu75       18%      18%      17%      16%  99% 2026-06-11 08:26:34
cpu76       20%      20%      19%      19%  99% 2026-06-11 10:08:24
cpu77       18%      18%      17%      13%  99% 2026-06-11 09:14:35
cpu78       18%      18%      17%      14%  99% 2026-06-11 09:18:15
cpu79       19%      19%      18%      17%  99% 2026-06-11 08:37:44
----------------------------------------------------------------
